"ID","session","batch","schedule","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd","Day","DotDiff","excluded_by_RT","excluded_by_accuracy"
"6678813aec86d687a654dedb",4,"batch1",1,3,66,5,-1,1,100,1027,1,628,1,100,231,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,67,5,-1,0,83,807,0,1347,0,100,509,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,68,5,-1,1,83,1105,0,1745,1,100,31,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,69,5,1,1,83,1139,1,867,1,83,959,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,70,5,1,0,83,987,0,785,0,100,370,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,71,5,-1,1,100,588,0,1520,1,100,708,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,72,5,-1,0,83,924,1,605,1,100,539,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,73,5,-1,1,83,1649,1,717,1,100,438,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,74,5,1,0,83,1194,1,518,1,100,719,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,3,75,5,-1,1,83,733,0,1267,1,83,22,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,76,20,-1,1,83,797,0,1611,0,100,198,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,77,20,-1,1,83,1277,1,857,0,83,1393,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,78,20,1,0,83,1005,1,2225,1,83,1019,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,79,20,-1,1,83,995,0,1272,1,100,928,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,80,20,-1,1,83,1556,1,1335,1,100,463,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,81,20,1,1,83,683,0,1392,1,100,3,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,82,20,-1,1,100,814,0,1335,1,100,17,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,83,20,-1,1,83,1446,1,635,1,100,531,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,84,20,1,0,100,1024,0,1094,0,100,196,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,85,20,1,1,100,851,0,1337,1,100,13,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,86,20,-1,1,100,533,0,1185,1,100,16,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,87,20,-1,1,100,659,0,1352,1,100,239,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,88,20,-1,1,100,354,0,710,1,100,415,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,89,20,1,1,83,913,0,1106,1,100,113,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,90,20,-1,1,100,409,0,1753,1,100,735,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,91,20,1,1,83,856,0,1167,1,100,510,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,92,20,1,0,83,1067,1,1228,1,100,904,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,93,20,-1,1,83,785,0,1446,1,100,494,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,94,20,1,1,100,838,0,4142,1,100,899,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,95,20,-1,1,100,691,0,1965,1,100,614,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,96,20,-1,1,83,995,1,1579,1,100,625,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,97,20,1,0,83,1069,1,1273,1,100,767,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,98,20,-1,1,100,596,0,1104,1,100,575,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,99,20,-1,1,100,654,0,1744,1,100,890,31,3.148,FALSE,FALSE
"6678813aec86d687a654dedb",4,"batch1",1,4,100,20,1,0,83,1304,1,875,0,83,1647,31,3.148,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,1,5,-1,1,100,600,1,792,1,83,824,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,2,5,-1,0,83,1267,1,313,1,100,551,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,3,5,-1,0,67,846,1,279,1,83,967,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,4,5,1,0,100,777,1,586,1,67,1390,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,5,5,1,1,83,894,1,258,1,100,656,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,6,5,-1,1,83,883,1,366,1,100,443,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,7,5,-1,1,67,1053,1,280,1,100,574,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,8,5,1,0,83,629,1,353,0,67,1334,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,9,5,-1,0,83,988,1,344,1,100,725,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,10,5,-1,1,83,536,1,641,1,100,394,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,11,5,1,0,67,559,1,463,0,100,645,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,12,5,-1,0,83,831,1,305,1,100,513,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,13,5,-1,1,100,1074,1,293,1,67,2063,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,14,5,-1,1,83,1003,1,309,1,83,925,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,15,5,1,1,67,908,1,219,1,100,392,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,16,5,1,0,100,923,0,453,0,100,615,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,17,5,-1,0,83,535,1,265,1,67,1206,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,18,5,1,0,83,697,1,422,1,100,1569,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,19,5,1,1,100,786,1,351,1,100,805,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,20,5,-1,0,67,1366,1,304,1,100,495,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,21,5,-1,1,100,978,0,507,1,100,829,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,22,5,1,0,83,760,1,280,1,83,808,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,23,5,1,0,67,675,1,400,1,67,1403,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,24,5,1,0,67,633,1,974,1,83,648,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,1,25,5,-1,1,83,451,1,634,1,100,276,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,26,20,-1,1,100,383,0,1154,1,100,3476,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,27,20,1,0,67,1050,1,300,0,100,660,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,28,20,-1,0,83,652,1,749,1,100,647,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,29,20,1,1,83,633,1,1107,1,100,589,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,30,20,1,1,83,480,1,1411,1,100,512,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,31,20,-1,1,83,669,1,391,1,100,394,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,32,20,-1,1,67,1344,1,329,1,100,525,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,33,20,1,0,83,580,1,439,0,100,373,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,34,20,1,0,100,1272,0,488,0,100,708,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,35,20,1,1,67,1073,1,324,1,83,759,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,36,20,-1,0,83,483,1,656,1,100,389,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,37,20,-1,1,100,955,0,831,1,100,551,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,38,20,1,0,100,518,0,410,0,100,388,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,39,20,-1,1,83,624,1,574,1,100,298,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,40,20,-1,1,100,705,0,394,1,100,503,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,41,20,-1,1,100,344,0,449,1,100,489,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,42,20,1,1,67,845,1,338,1,100,236,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,43,20,-1,0,67,780,1,330,1,100,303,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,44,20,-1,1,83,424,1,366,1,100,277,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,45,20,1,1,67,589,1,288,0,67,1515,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,46,20,-1,1,100,271,0,420,1,100,523,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,47,20,1,0,83,413,1,1037,1,83,475,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,48,20,1,1,67,681,1,337,1,83,912,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,49,20,-1,1,100,391,0,430,1,100,322,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,2,50,20,1,1,67,584,1,350,1,67,1173,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,51,5,1,0,100,470,0,538,0,100,701,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,52,5,1,1,67,851,1,253,1,83,530,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,53,5,-1,1,100,497,1,452,1,100,496,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,54,5,1,0,100,458,0,298,0,100,345,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,55,5,1,1,83,541,0,1477,1,83,301,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,56,5,-1,0,83,610,1,453,1,67,947,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,57,5,1,0,83,527,1,619,1,100,338,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,58,5,1,1,67,541,1,584,1,100,366,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,59,5,1,1,67,734,1,341,1,83,726,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,60,5,-1,1,100,290,0,1774,1,100,490,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,61,5,1,0,100,534,0,339,0,100,452,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,62,5,-1,1,83,502,1,459,1,100,339,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,63,5,1,0,83,539,1,354,0,100,446,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,64,5,1,1,67,1042,1,419,1,67,1332,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,65,5,-1,1,83,876,1,290,1,100,348,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,66,5,1,0,67,1013,1,320,0,83,1038,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,67,5,-1,1,100,357,0,408,1,100,527,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,68,5,-1,1,100,589,0,364,1,100,281,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,69,5,-1,1,100,567,0,1102,1,100,417,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,70,5,1,0,67,898,1,389,0,83,667,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,71,5,1,0,67,806,1,408,1,67,879,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,72,5,-1,1,100,725,1,651,1,100,258,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,73,5,-1,1,83,560,1,1669,1,100,281,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,74,5,1,1,83,604,1,936,1,83,693,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,3,75,5,-1,1,83,1199,1,282,1,100,265,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,76,20,-1,1,67,559,1,666,1,100,450,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,77,20,-1,1,83,690,1,467,1,83,807,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,78,20,1,0,67,636,1,248,0,67,1129,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,79,20,-1,1,100,886,0,1163,1,100,363,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,80,20,1,0,67,1111,1,281,1,83,740,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,81,20,1,0,100,1804,0,427,0,100,280,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,82,20,1,0,67,819,1,250,1,100,655,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,83,20,-1,1,83,874,1,626,1,100,300,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,84,20,1,1,83,819,1,459,1,83,569,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,85,20,1,0,83,451,0,1858,0,83,316,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,86,20,-1,0,67,658,1,374,1,83,701,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,87,20,-1,1,100,1388,0,310,1,100,326,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,88,20,-1,1,67,895,1,303,1,83,694,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,89,20,1,0,100,670,0,512,0,100,333,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,90,20,1,1,83,542,1,569,1,100,428,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,91,20,1,1,83,1210,1,294,1,100,370,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,92,20,-1,1,100,647,0,401,1,100,551,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,93,20,1,0,67,617,1,310,1,100,399,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,94,20,-1,1,67,643,1,528,1,100,361,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,95,20,-1,1,100,393,0,385,1,100,430,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,96,20,-1,1,100,958,0,389,1,100,317,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,97,20,1,1,67,541,1,289,1,100,390,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,98,20,1,1,67,475,1,500,1,67,1044,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,99,20,-1,1,100,414,0,1573,1,100,331,31,2.276,FALSE,FALSE
"667c2662a541712f84139691",4,"batch1",1,4,100,20,1,0,100,1035,0,457,0,100,296,31,2.276,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,1,5,-1,1,83,165,0,1071,1,67,636,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,2,5,1,0,83,203,0,267,0,67,480,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,3,5,-1,1,67,18,0,480,1,67,48,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,4,5,1,0,67,8,0,380,0,67,211,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,5,5,1,0,67,21,0,509,0,67,195,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,6,5,-1,1,67,206,0,299,1,67,404,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,7,5,-1,1,67,135,0,545,1,67,144,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,8,5,-1,1,67,32,0,34,1,67,574,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,9,5,1,1,83,115,0,873,1,83,10,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,10,5,-1,1,67,87,0,284,1,67,181,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,11,5,1,1,83,102,0,487,1,83,81,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,12,5,1,0,67,163,0,533,0,67,21,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,13,5,-1,1,67,134,0,554,1,67,14,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,14,5,-1,1,67,9,0,49,1,67,59,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,15,5,-1,1,67,32,0,46,1,67,1,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,16,5,1,0,67,9,0,100,0,67,3,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,17,5,-1,1,67,5,0,542,1,67,51,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,18,5,-1,1,67,113,0,572,1,67,403,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,19,5,1,0,67,99,0,701,0,67,125,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,20,5,1,0,67,23,0,93,0,67,545,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,21,5,-1,1,67,42,0,301,1,67,32,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,22,5,1,0,67,40,0,521,0,67,31,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,23,5,1,0,67,31,0,492,0,67,67,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,24,5,1,1,67,36,0,74,1,67,74,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,1,25,5,-1,1,67,22,0,501,1,67,25,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,26,20,-1,1,67,33,0,491,1,67,12,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,27,20,-1,1,67,30,0,426,1,67,73,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,28,20,1,0,67,75,0,515,0,67,11,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,29,20,-1,1,67,26,0,440,1,67,28,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,30,20,-1,1,67,27,0,426,1,67,33,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,31,20,1,0,67,21,0,543,0,67,89,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,32,20,1,0,67,16,0,477,0,67,12,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,33,20,1,1,67,55,0,491,1,67,703,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,34,20,-1,1,67,165,0,785,1,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,35,20,-1,1,67,37,0,529,1,67,8,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,36,20,1,1,67,104,0,494,1,67,24,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,37,20,-1,1,67,132,0,512,1,67,24,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,38,20,1,0,67,181,0,559,0,67,727,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,39,20,1,1,67,144,0,1550,0,67,29,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,40,20,1,1,67,483,0,303,1,67,124,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,41,20,-1,1,67,61,0,47,1,67,317,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,42,20,1,1,67,164,0,407,0,67,46,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,43,20,1,0,67,662,0,318,0,67,13,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,44,20,1,1,67,211,0,501,1,67,8,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,45,20,-1,1,67,39,0,497,1,67,4,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,46,20,-1,1,67,4,0,244,1,67,18,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,47,20,1,0,67,9,0,270,0,67,3,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,48,20,-1,1,67,3,0,503,1,67,9,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,49,20,-1,1,67,38,0,568,1,67,0,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,2,50,20,-1,1,67,9,0,337,1,67,144,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,51,5,1,0,67,162,0,621,0,83,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,52,5,1,0,83,220,0,490,1,83,18,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,53,5,-1,1,67,155,0,241,1,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,54,5,-1,1,67,17,0,64,1,67,11,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,55,5,1,0,67,53,0,419,0,67,34,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,56,5,-1,1,67,23,0,170,1,67,0,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,57,5,-1,1,67,7,0,766,1,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,58,5,1,1,67,200,0,150,1,67,12,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,59,5,-1,1,67,45,0,712,1,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,60,5,1,0,67,186,0,680,0,67,23,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,61,5,1,0,67,27,0,624,0,67,21,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,62,5,-1,1,67,3,0,15,1,67,14,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,63,5,-1,1,67,13,0,747,1,67,17,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,64,5,1,0,67,23,0,709,0,67,30,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,65,5,-1,1,67,18,0,551,1,67,17,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,66,5,-1,1,67,106,0,537,1,67,63,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,67,5,1,0,67,547,0,316,0,67,7,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,68,5,-1,1,67,80,0,635,1,67,16,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,69,5,1,0,67,32,0,524,0,67,24,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,70,5,-1,1,67,21,0,483,1,67,5,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,71,5,1,0,67,95,0,529,0,67,11,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,72,5,-1,1,67,66,0,522,1,67,9,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,73,5,1,0,67,573,0,398,0,67,47,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,74,5,-1,1,67,185,0,575,1,67,18,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,3,75,5,1,0,67,72,0,457,0,67,76,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,76,20,-1,1,67,166,0,324,1,67,20,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,77,20,-1,1,67,17,0,499,1,67,21,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,78,20,1,0,67,586,0,906,0,67,55,31,3.012,FALSE,FALSE
"668aa0851622bf0930ff12fc",4,"batch1",1,4,79,20,1,0,67,117,0,328,0,67,58,31,3.012,FALSE,FALSE
